ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,event_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,financial_persistence_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags
GAIN,Gladstone Investment Corporation,NASDAQ,common_stock,False,2005-06-23,Financial Services,Asset Management,US,39896550.97911227,0.759,618596023.255,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,15.32,2026-06-11,611215161.0,6180735.474375,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRDS,"NerdWallet, Inc.",NASDAQ,common_stock,False,2021-11-04,Financial Services,Financial - Credit Services,US,72802055.96658711,1.247,611537270.4,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,8.38,2026-06-11,610081229.0,9062279.8746875,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTBT,"Bit Digital, Inc.",NASDAQ,common_stock,False,2018-03-20,Financial Services,Financial - Capital Markets,US,349190000.0,4.018,604098700.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,1.73,2026-06-11,604098700.0,40611036.021875,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRBI,"Red River Bancshares, Inc.",NASDAQ,common_stock,False,2019-05-03,Financial Services,Banks - Regional,US,6584695.996937548,0.425,602038755.2800001,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,91.43,2026-06-11,602038755.0,7093691.926875,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMSF,"AMERISAFE, Inc.",NASDAQ,common_stock,False,2005-11-18,Financial Services,Insurance - Specialty,US,18703800.0,0.28,594780840.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,31.8,2026-06-11,594780840.0,7438076.733125,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRAA,"PRA Group, Inc.",NASDAQ,common_stock,False,2002-11-08,Financial Services,Financial - Credit Services,US,38140900.0,1.148,591946768.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,15.52,2026-06-11,591946768.0,7995997.145625,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFST,"Southern First Bancshares, Inc.",NASDAQ,common_stock,False,1999-10-28,Financial Services,Banks - Regional,US,9455164.997561373,0.689,573975791.3249999,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,61.51,2026-06-11,581587199.0,7623068.6075,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLDB,Solid Biosciences Inc.,NASDAQ,common_stock,False,2018-01-26,Healthcare,Biotechnology,US,77910200.0,2.433,562511644.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,7.22,2026-06-11,562511644.0,8239185.525625,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANNX,"Annexon, Inc.",NASDAQ,common_stock,False,2020-07-24,Healthcare,Biotechnology,US,119595051.06382978,1.177,562096740.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,4.7,2026-06-11,562096740.0,15448596.22125,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECX,"Tectonic Therapeutic, Inc.",NASDAQ,common_stock,False,2018-06-21,Healthcare,Biotechnology,US,18869185.99182004,1.220591,553621917.24,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,29.34,2026-06-11,553621917.0,5853388.3059375,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBCP,"Home Bancorp, Inc.",NASDAQ,common_stock,False,2008-10-08,Financial Services,Banks - Regional,US,7842629.9940546965,0.512,529063819.79999995,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,67.28,2026-06-11,527652146.0,7278003.068125,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",NASDAQ,common_stock,False,2015-10-06,Healthcare,Biotechnology,US,120595000.0,0.797,527000150.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,4.37,2026-06-11,527000150.0,5943239.8259375,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOMA,XOMA Royalty Corp.,NASDAQ,common_stock,False,1986-06-06,Healthcare,Biotechnology,US,12541030.0,0.87,523713412.79999995,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,41.8,2026-06-11,524215053.99999994,7271323.3109375,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREE,"LendingTree, Inc.",NASDAQ,common_stock,False,2008-08-12,Financial Services,Financial - Credit Services,US,13953000.0,2.049,514168050.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,36.85,2026-06-11,514168050.0,10698094.525625,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRME,"Prime Medicine, Inc.",NASDAQ,common_stock,False,2022-10-20,Healthcare,Biotechnology,US,180617450.0,2.314,509341209.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,2.82,2026-06-11,509341209.0,8044427.43625,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBIO,"Crescent Biopharma, Inc.",NASDAQ,common_stock,False,2014-01-10,Healthcare,Biotechnology,US,27571900.0,1.1537225,484438283.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,18.34,2026-06-11,505668646.0,5292861.3884375,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,Park National Corporation,AMEX,common_stock,False,1990-08-31,Financial Services,Banks - Regional,US,18096086.999324933,0.697,3191606864.19,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,177.76,2026-06-11,3216760425.0,16816144.310624998,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMP,Tompkins Financial Corporation,AMEX,common_stock,False,1986-06-02,Financial Services,Banks - Regional,US,14382941.002302885,0.744,1297772766.43,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,91.19,2026-06-11,1311580390.0,5348888.97625,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI,Ubiquiti Inc.,NYSE,common_stock,False,2011-10-14,Technology,Communication Equipment,US,60522084.9992265,1.299,33529235090.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,581.77,2026-06-11,35209933390.0,89763993.26125,True,,material_event_requires_reunderwriting,drawdown_from_high:-46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIM,Primoris Services Corporation,NYSE,common_stock,False,2008-08-06,Industrials,Engineering & Construction,US,54254900.0,1.383,5637084110.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,94.5,2026-06-11,5127088050.0,218418830.615,True,,material_event_requires_reunderwriting,weekly_drop:-25%;drawdown_from_high:-53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAK,Shake Shack Inc.,NYSE,common_stock,False,2015-01-30,Consumer Cyclical,Restaurants,US,40350700.0,1.616,2353656331.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,58.33,2026-06-11,2353656331.0,157812590.53375,True,,material_event_requires_reunderwriting,drawdown_from_high:-44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBR,"BellRing Brands, Inc.",NYSE,common_stock,False,2019-10-18,Consumer Defensive,Packaged Foods,US,116278000.0,0.62,980223540.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,8.91,2026-06-11,1036036980.0,58909605.2721875,True,,material_event_requires_reunderwriting,drawdown_from_high:-50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFOR,"Everforth, Inc.",NYSE,common_stock,False,1992-09-22,Technology,Information Technology Services,US,41000000.0,0.488,851980000.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,20.2,2026-06-11,828200000.0,35670544.799375005,True,,material_event_requires_reunderwriting,drawdown_from_high:-50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHTR,"Charter Communications, Inc.",NASDAQ,common_stock,False,2010-01-05,Communication Services,Telecommunications Services,US,141178369.00244358,0.707,19452967464.51,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,139.14,2026-06-11,19643558262.999996,539710493.8703125,True,,material_event_requires_reunderwriting,drawdown_from_high:-43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAB,"Photronics, Inc.",NASDAQ,common_stock,False,1987-03-10,Technology,Semiconductors,US,58966400.0,1.37,1747469264.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,30.73,2026-06-11,1812037472.0,57592571.875625,True,,material_event_requires_reunderwriting,drawdown_from_high:-44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAHC,Phibro Animal Health Corporation,NASDAQ,common_stock,False,2014-04-11,Healthcare,Drug Manufacturers - Specialty & Generic,US,40538415.99488164,0.46,1263987810.8799999,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,31.26,2026-06-11,1267230884.0,16982050.6209375,True,,material_event_requires_reunderwriting,drawdown_from_high:-48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSIX,"Power Solutions International, Inc.",NASDAQ,common_stock,False,2012-04-17,Industrials,Industrial - Machinery,US,23050450.0,1.982,935387261.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,40.58,2026-06-11,935387261.0,42714149.66375,True,,material_event_requires_reunderwriting,drawdown_from_high:-52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,ZoomInfo Technologies Inc.,NASDAQ,common_stock,False,2020-06-04,Technology,Software - Application,US,294718033.95522386,0.858,789844331.12,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,2.68,2026-06-11,789844331.0,62357720.6946875,True,,material_event_requires_reunderwriting,drawdown_from_high:-60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRRM,Verra Mobility Corporation,NASDAQ,common_stock,False,2017-03-24,Technology,Information Technology Services,US,151906653.1111111,0.425,710923136.04,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,4.5,2026-06-11,683579939.0,33388887.0815625,True,,material_event_requires_reunderwriting,drawdown_from_high:-71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRAM,"Everspin Technologies, Inc.",NASDAQ,common_stock,False,2016-10-07,Technology,Semiconductors,US,23447576.983471073,1.875,546300407.0076,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,24.2,2026-06-11,567431363.0,109415611.635,True,,material_event_requires_reunderwriting,drawdown_from_high:-42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRYS,"Krystal Biotech, Inc.",NASDAQ,common_stock,False,2017-09-20,Healthcare,Biotechnology,US,29479755.9999378,0.528,9479068143.02,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,321.55,2026-06-11,9479215541.779999,83262827.041875,True,biotech_preprofit,preprofit_biotech_not_supported,,8.0,2025.0,ttm,2026-05-04,417304000.0,1.3353964196536938,,0.9279470122500623,0.42848139485842457,178807000.0,0.0,-inf,-inf,-inf,-inf,-inf,,0.1,0.35358781343106493,0.8695686941297285,-821605000.0,1800000.0,True,,-4.435282304864422,0.16910314441595098,0.0,16960000.0,0.06169196540787403,0.980637696442433,30507000.0,,,,,,,,,,,,,,
VCYT,"Veracyte, Inc.",NASDAQ,common_stock,False,2013-10-30,Healthcare,Biotechnology,US,79792600.0,1.984,3928987624.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,47.42,2026-06-11,3783765092.0,39305471.553125,True,biotech_preprofit,preprofit_biotech_not_supported,,8.0,2025.0,ttm,2026-05-06,541743000.0,0.27971243899713216,0.2567297100325232,0.7130890477588081,0.12453137373256323,67464000.0,0.0,-0.18808100426065855,-101891567.49118194,-91702410.74206375,-60890933.423187494,-0.7488408139508921,0.16202379870348094,0.1,0.06427326107598454,,-399727000.0,39333000.0,True,,-4.493990803512204,0.08431097661197537,0.0,0.0,0.043564842739714615,2.582690726535014,81313588.0,,,,,,,,,,,,,,
MNKD,MannKind Corporation,NASDAQ,common_stock,False,2004-07-28,Healthcare,Biotechnology,US,308950000.0,1.111,1121488500.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,3.75,2026-06-11,1158562500.0,15948084.1659375,True,biotech_preprofit,preprofit_biotech_not_supported,,8.0,2025.0,ttm,2026-05-06,360783000.0,0.43493121960132464,0.42641078057887644,0.7596006463719188,0.037149754838781204,13403000.0,0.0,-0.6329323462893102,-228351230.6912962,-205516107.62216657,-268794568.6479032,-0.8719537564770254,0.886996317848084,0.1,0.04951481397304463,0.20583194096908553,302813001.0,436674000.0,True,0.3427176025365654,10.310633695393102,0.07480805873122619,0.0,0.0,0.06237903471435913,2.3272586566582367,308267000.0,,,,,,,,,,,,,,
RIGL,"Rigel Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2000-11-29,Healthcare,Biotechnology,US,18502079.987531174,1.181,568383897.6,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,32.08,2026-06-11,593546726.0,10794993.3103125,True,biotech_preprofit,preprofit_biotech_not_supported,,8.0,2025.0,ttm,2026-05-05,299767000.0,0.3097487127469165,0.3361352849546739,0.9338886535209012,0.415582769284144,124578000.0,0.0,-0.22102417878176803,-66255755.00087426,-59630179.50078683,-121711308.19676234,-6.182632743917623,0.6370905854098248,0.1,0.37506799182425493,0.3508935838307108,-100964000.0,45720000.0,True,18.054782608695653,-0.7950797725733545,0.06912727718961613,0.0,3740000.0,0.04520553671774685,1.0030082752296647,19686000.0,,,,,,,,,,,,,,
XOM,Exxon Mobil Corporation,NYSE,common_stock,False,1978-01-13,Energy,Oil & Gas Integrated,US,4144950000.0000005,0.149,617224504500.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,146.6,2026-06-11,607649670000.0,3205626946.12875,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-04,326008000000.0,0.02137513326454399,0.29228653601807575,0.2549231920689063,0.09011128561262301,29377000000.0,0.0,0.09579267470512298,31229178295.267735,22523632421.739574,26641311379.15494,6.368948453061186,0.09454531088381184,0.27876320635843754,0.07216371982550887,0.08643896132487533,39226000000.0,47661000000.0,True,42.39105339105339,0.6950158578288064,0.0,17230000000.0,20337000000.0,-0.0017470058605750793,1.6336698337292161,4183000000.0,0.2263741902626255,0.24399825403799158,True,0.044500000000000005,0.0675663599997451,0.04291358922167297,0.004597359825763772,38.0,1.0,0.4053,7.0,0.29228653601807575,0.3376,cyclical_revenue
CVX,Chevron Corporation,NYSE,common_stock,False,1921-06-24,Energy,Oil & Gas Integrated,US,1991599999.9999998,0.472,371951216000.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,185.82,2026-06-11,370079111999.99994,2236497585.1371875,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-07,185887000000.0,0.02151287461971707,0.3378424505974167,0.2543050347791938,0.08401340599396408,15617000000.0,0.0,0.09720176629979874,18068544732.17069,12952142787.436766,17846097331.851788,8.986402805706122,0.08021670221770562,0.2831662439102951,0.05001694562082441,0.006594393908605934,40105000000.0,45428000000.0,True,11.568148148148149,1.071352246620719,0.0,13293000000.0,10510000000.0,0.0077772420189685665,1.7831379876564182,1985900000.0,0.24520868133233442,0.29050025035473176,True,0.044500000000000005,0.06656462610527535,0.04265160848733744,-0.016547680484450933,35.0,1.0,0.3337,5.0,0.3378424505974167,0.3129,cyclical_revenue;incremental_roic_below_wacc
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.004161,0.106,140542396647.52,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,115.36,2026-06-11,140542396648.0,1074710261.4396875,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-30,58310000000.0,0.0708056175442664,0.6111172904610209,0.29183673469387755,0.18281598353627165,10660000000.0,0.0,0.24257084433533482,14144305933.193373,9360055081.197824,9490794450.47682,7.747840297215272,0.1211406341540886,0.3382457134759813,0.08655052689216661,-0.02620071248387966,16964000000.0,23327000000.0,True,9.416961130742049,0.7600358422939069,0.0,4029000000.0,4524000000.0,-0.014071951486317569,2.1831199826426557,1224960000.0,0.16135884545884815,0.3304269392726866,True,0.044500000000000005,0.06521158281539507,0.039374380048179114,0.021338944076771532,42.0,1.0,0.6357,8.0,0.6111172904610209,0.3462,cyclical_revenue;incremental_roic_below_wacc
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.522,76140088970.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,260.81,2026-06-11,76140088970.0,619046270.8025,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-05,135750000000.0,0.06377033340935179,0.358821335624292,0.0879926335174954,0.05022467771639042,6818000000.0,0.0,0.04180573261894174,5675128203.021341,4532313409.404134,5266324376.536614,17.851947039107166,0.0807112885285722,0.20137250696976194,0.11128683468525512,0.2046404537909565,32175000000.0,34326000000.0,True,4.757850662944871,4.177486367177356,0.0,1150000000.0,3181000000.0,-0.1700394723583183,2.039288361749444,295000000.0,0.19987445234285373,0.3254334451932334,True,0.044500000000000005,0.065,0.047518335835299165,0.046286834685255115,37.0,1.0,0.5271,9.0,0.358821335624292,0.3314,elevated_leverage;thin_interest_coverage;cyclical_revenue
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935020.0,0.674,72857911834.4,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,178.1,2026-06-11,71406527062.0,496000525.99093753,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-29,135770000000.0,0.024917086063704685,0.37506775341609794,0.07044266038152758,0.04668188848788392,6338000000.0,0.0,0.028322227427678655,3845308817.855931,3108091880.780153,3527048196.192562,8.746055888176402,0.026710615930276117,0.19171852561033986,0.10143930903096246,0.09227967285465476,21974000000.0,27124000000.0,True,5.740942028985507,2.3486532706284735,0.0,1962000000.0,1229000000.0,-0.05226021174203899,1.126958891664774,403273000.0,0.1942512077845011,0.3606499219569482,True,0.044500000000000005,0.06991191776776853,0.048092747726184784,0.03152739126319393,43.0,1.0,0.4071,6.0,0.37506775341609794,0.3029,cyclical_revenue;peak_cycle_margins
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Leisure,US,1385139622.0128021,2.331,36110589945.54,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,28.12,2026-06-11,38950126171.0,724962196.0390625,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-03-27,26976000000.0,0.05031559217653592,1.9578577402819028,0.37548190984578883,0.16852016607354686,4546000000.0,0.0,0.11671246308243946,3148435404.111887,2833591863.7006984,589666651.2295651,0.4236111000212393,1.3002989475891424,0.1,0.10706547338671692,14.15054347826087,25183000000.0,26607000000.0,True,3.65728077232502,3.4132556248305774,0.0024779185484193277,208000000.0,0.0,0.05662060608119557,2.6721173338174333,1392000000.0,0.04526346986173335,0.018325547971687135,True,0.044500000000000005,0.1265519197439981,0.07605,-0.01948644635728118,76.0,1.0,0.0,0.0,1.9578577402819028,0.3445,elevated_leverage;thin_interest_coverage;ongoing_dilution;cyclical_revenue
APG,APi Group Corporation,NYSE,common_stock,False,2020-04-29,Industrials,Engineering & Construction,US,433227989.00609475,1.608,18481506010.739998,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,42.66,2026-06-11,18481506011.0,141227735.5359375,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-30,8174000000.0,0.11347213822574309,0.9868703035443822,0.2914117934915586,0.06667482260827012,545000000.0,0.0,0.03898635105988976,318674433.5635389,237222941.20763695,354670661.10010433,0.8153348531036881,0.07417609068519462,0.2555946877980776,0.14255126322911024,0.11213024162176706,-640000000.0,5000000.0,True,6.055555555555555,-0.730593607305936,0.004559703619264748,0.0,76000000.0,0.029109346805849423,2.513245033112583,435000000.0,0.09487952015627088,0.021965317960181932,True,0.044500000000000005,0.1248781981830758,0.04429211607601439,0.017673065046034442,42.0,1.0,0.0295,0.0,0.9868703035443822,0.3478,cyclical_revenue;peak_cycle_margins;incremental_roic_below_wacc
DINO,HF Sinclair Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Refining & Marketing,US,180275000.0,0.707,12550745500.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,69.9,2026-06-11,12601222500.000002,159855640.024375,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-05-01,27622000000.0,0.061317939024700285,0.4779971795894707,0.11020201288827745,0.0631380783433495,1744000000.0,0.0,0.05483055330599684,1514529543.4182448,1203877234.6732295,1235335049.6880522,6.838165154678041,0.05112872145099421,0.20511472364143057,0.11778079201098939,0.06096100230905199,2106000000.0,3254000000.0,True,8.226415094339623,0.6765178284612914,0.0012281811753321673,561000000.0,430000000.0,-0.03744354988717091,2.2711571675302245,180653000.0,0.2407576719607003,0.32743077912508284,True,0.044500000000000005,0.0731688085510381,0.047295673943334886,0.04461198345995128,41.0,1.0,0.4884,7.0,0.4779971795894707,0.325,cyclical_revenue;incremental_roic_below_wacc
AR,Antero Resources Corporation,NYSE,common_stock,False,2013-10-10,Energy,Oil & Gas Exploration & Production,US,309836000.0,0.323,10980587840.0,2026-06-11,fmp:company-screener,2026-06-12T12:55:34.004224+00:00,34.22,2026-06-11,10602587920.0,201795505.729375,True,general_dcf,insufficient_model_confidence,,8.0,2025.0,ttm,2026-04-29,5483667000.0,0.046272432528649876,0.40746093632601477,0.26042609808363637,0.2086714966463135,1144285000.0,0.0,0.011902010737057657,65266663.51244875,53463943.45776364,1332724540.158264,4.279426059989416,0.1933013478346793,0.1808384161147428,0.07315245827856255,0.5619799304965167,4750665000.0,4750665000.0,True,11.76316087050382,2.477061708787333,0.013909642825593238,93941000.0,126310000.0,-0.018354003153956633,5.013613636821838,311426000.0,0.32867398430600203,0.15105740188632702,True,0.044500000000000005,0.065,0.048740114241172805,0.00815245827856255,43.0,1.0,0.1823,3.0,0.40746093632601477,0.332,cyclical_revenue;peak_cycle_margins
